"","id","text","retweetCount","CreatedAt","author.id","author.userName","author.followers","author.following","author.createdAt","isRetweet","date"
"1547344","1650828259129540613","#FROM_2016

#DACA was NOT an Executive Order as is erroneously stated

#LeftBias
Young returnees start over in Mexico after growing up in the U.S.
https://t.co/wfLbtCH6vS
By PBS NewsHour - 6 Jan 2016

8M42S

#MAGA qt-maga-4440 #BorderObserver https://t.co/s450jbrjqp",0,"Tue Apr 25 11:45:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-25 04:45:02"
"1547371","1656311106938257411","BREAKING: Video from journalist @BensmanTodd shows @TxDPS troopers and TX National Guard soldiers  physically repelling/blocking migrants who are crossing the river illegally into Brownsville, TX. They have also deployed razor wire via orders from TX Gov. @GregAbbott_TX https://t.co/o7nvtBbKlh",3608,"Wed May 10 14:51:55 +0000 2023","1071585991","BillMelugin_",423596,2983,"Tue Jan 08 18:03:50 +0000 2013",FALSE,"2023-05-10 07:51:55"
"1547372","1656311088214863872","Migrants Flow North to US Border Ahead of Policy Changes https://t.co/gmt3MvBZ34",0,"Wed May 10 14:51:50 +0000 2023","21531121","yportbill",359,107,"Sun Feb 22 00:27:13 +0000 2009",FALSE,"2023-05-10 07:51:50"
"1547499","1656310634500218880","Coast Guard transfers 130 undocumented migrants to Bahamas
https://t.co/MOObqQj6s6
13 Mar 2022

Coast Guard Cutter Harriet Lane's crew transferred 127 Haitians and three Cuban nationals to Bahamian authorities

#USCG qt-uscg-084 #BorderObserver https://t.co/q7RIeIhHIL",0,"Wed May 10 14:50:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-05-10 07:50:02"
"1547519","1656317197398966272","@SenatorDurbin Lie : there was no bipartisan immigration reform delivered",0,"Wed May 10 15:16:07 +0000 2023","2986237495","Sunny_Duggineni",223,1640,"Fri Jan 16 23:24:14 +0000 2015",FALSE,"2023-05-10 08:16:07"
"1547536","1656150867517616128","Wednesday.
Thursday.
Friday.
Saturday.
Sunday.
Monday.
Tuesday.
Every day.
Seeking asylum is a human right. https://t.co/5IT6pZplRd",54,"Wed May 10 04:15:11 +0000 2023","14361155","Refugees",2847089,2492,"Fri Apr 11 14:23:51 +0000 2008",FALSE,"2023-05-09 21:15:11"
"1547721","1656038198965927936","@Ofcom @IanDunt What about @kelvmackenzie on @GBNEWS saying that refugee boats should be shot at when they come over the English Channel? 

How many complaint to Ofcom were there? I made one myself as did many others.",0,"Tue May 09 20:47:28 +0000 2023","18924384","Nikhedonia11",4855,5368,"Tue Jan 13 01:59:51 +0000 2009",FALSE,"2023-05-09 13:47:28"
"1547731","1656310021775400960","@SuellaBraverman @AlexChalkChelt @thetimes I agree Suella but unless you turn off the taps, our country will be flooded. We cannot take in every economic migrant that sees the UK as a free holiday camp for life. They contribute nothing. My taxes pay for it. No more illegal migrants &amp; minimum legal ones. @Iromg @JuliaHB1",0,"Wed May 10 14:47:36 +0000 2023","1053685184749543424","penninehiker",3062,3092,"Sat Oct 20 16:31:39 +0000 2018",FALSE,"2023-05-10 07:47:36"
"1547872","1656302705650925570","@SenatorSinema Ending Title 42 is the biggest and most important part of the plan.  

Title 8 is about border security, Title 42 isn't.  

If you don't like Title 8, well, you're in Congress... WORK ON IMMIGRATION REFORM.",1,"Wed May 10 14:18:32 +0000 2023","770247208956342272","kittenhawk1",3119,5159,"Mon Aug 29 13:10:20 +0000 2016",FALSE,"2023-05-10 07:18:32"
"1547886","1650611337817653256","""For example, the strategic and sensible use of TPS should continue and expand, with redesignation, not just extension for Central Americans...and with the ongoing efforts to support DACA and Dreamers...the Biden administration has a chance to define immigration."" - @vcardenasDC",0,"Mon Apr 24 21:23:04 +0000 2023","16302354","AmericasVoice",46145,3190,"Mon Sep 15 21:27:02 +0000 2008",FALSE,"2023-04-24 14:23:04"
"1547889","1650592020874797056","@dorisberriz @RepTroyNehls @BorderHawkNews Not fixing our immigration issue so that Dreamers have an actual long-term solution beyond DACA, is a mistake by the US Government.",0,"Mon Apr 24 20:06:18 +0000 2023","770247208956342272","kittenhawk1",3119,5159,"Mon Aug 29 13:10:20 +0000 2016",FALSE,"2023-04-24 13:06:18"
"1548029","1656309255513751553","@Rubiespal @GlynnWill69 @grantshapps On 4* hotels for the poor migrants fleeing war torn France.",0,"Wed May 10 14:44:33 +0000 2023","268500159","geniousjeanny",1003,1391,"Fri Mar 18 22:25:30 +0000 2011",FALSE,"2023-05-10 07:44:33"
"1548057","1650525007934636032","Dreamers Tell Trump and #SCOTUS They Are Here to Stay
14 Nov 2019

#QUOTE ""We found a way to live before, we will continue to find a way to live now. We are still here to stay.""

LNK https://t.co/UBO7HD6SMk

#DACA #Immigration
#quikTake qt-daca-029 by #borderObserver",1,"Mon Apr 24 15:40:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-24 08:40:01"
"1548063","1652080150954012674","@CNN Mayor Adams can’t grasp the concept of NYC being a sanctuary city. 
Shouldn’t he be more concerned that they get to NYC and less concerned about how the migrants make their way to NYC?
Just rejoice that they get to NYC and for him to be able to grant them sanctuary.
@NYCMayor",0,"Fri Apr 28 22:39:36 +0000 2023","1293615639576416262","JamesMarcello6",1275,99,"Wed Aug 12 18:29:55 +0000 2020",FALSE,"2023-04-28 15:39:36"
"1548166","1656142147710746625","@KatiePavlich US immigration law: 1952
INA 208 makes it very clear that you don't have to apply for asylum at a port of entry, and you can apply even if you entered illegally.",0,"Wed May 10 03:40:32 +0000 2023","4042869442","loveamericatoom",116,534,"Mon Oct 26 01:16:37 +0000 2015",FALSE,"2023-05-09 20:40:32"
"1548177","1650517243459936256","@paulg This is more than enough to provide citizenship to GC backlog immigrants. 

not DACA!!",0,"Mon Apr 24 15:09:10 +0000 2023","941895343968608257","sentham76569308",202,29,"Sat Dec 16 04:58:44 +0000 2017",FALSE,"2023-04-24 08:09:10"
"1548180","1650509906712186884","500 Ex-DACA Criminals &amp; Gang Members Still At Large: Will They Get Amnesty Too?
By Jessica M. Vaughan - 22 Jan 2018

#DACA status terminated for 2,127 for criminal and/or gang activity as of Nov 2017

https://t.co/YIbkkQqDBI

#Immigration
#quikTake qt-daca-027 by #borderObserver",2,"Mon Apr 24 14:40:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-24 07:40:01"
"1548182","1650494810602496004","#DACA #TWOFACE

#QUOTE Yet at the same time, #POTUS of Mexico and other top Mexican officials are vigorously lobbying the U.S. Congress to pass legislation granting #amnesty(.)

13 Sept 2017

LINK https://t.co/UohkzfChHa

#Immigration
#quikTake qt-daca-025 by #borderObserver",0,"Mon Apr 24 13:40:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-24 06:40:02"
"1548184","1650479708058918913","What About the 172,000 #DACA Dropouts? A Question Not Raised
By David North - 25 Nov 2019

#DHS over the last 7 years, granted status to ~825,000, but 172,000+(~21%) have dropped out leaving 653,000

https://t.co/Dm6LspEY7M

#Immigration
#quikTake qt-daca-023 by #borderObserver",0,"Mon Apr 24 12:40:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-24 05:40:01"
"1548185","1650464611819302912","#DACA Update 16 Nov 2019 of 888,818 Recipents

#ARREST RECORDS - 1 of 2

7926 theft, larceny &amp; associated
4210 #DUI
3421 battery
3308 assault
1471 burglary &amp; associated

LINK https://t.co/DyBDk5eMPv

#Immigration
#quikTake qt-daca-021 by #borderObserver",0,"Mon Apr 24 11:40:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-24 04:40:02"
"1548186","1650459575437471744","Number of #DACA Recipient from Terrorist States &amp; Conflict Zones as of 31 Aug 2018

Iran 60
Syria 30

less than 10
----
Sudan 
North Korea

Conflict Zones
----
Yemen 40
Afghanistan 10

#Immigration
#quikTake qt-daca-020 by #borderObserver",0,"Mon Apr 24 11:20:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-24 04:20:01"
"1548287","1656140528726196225","@KariLake US immigration law passed in 1952: 
INA 208 makes it very clear that you don't have to apply for asylum at a port of entry, and you can apply even if you entered illegally.",0,"Wed May 10 03:34:06 +0000 2023","4042869442","loveamericatoom",116,534,"Mon Oct 26 01:16:37 +0000 2015",FALSE,"2023-05-09 20:34:06"
"1548311","1656308655837331461","BREAKING NEWS: Border flooded by 10,000 migrants a day, setting new record https://t.co/rgaPherjRF",167,"Wed May 10 14:42:10 +0000 2023","1367531","FoxNews",24462507,261,"Sat Mar 17 19:01:26 +0000 2007",FALSE,"2023-05-10 07:42:10"
"1548375","1656236701050720256","Congress must do its job and pass comprehensive immigration reform.  Texas Patrols Its Own Border, Pushing Legal Limits https://t.co/CaefhyM4WW",1,"Wed May 10 09:56:15 +0000 2023","301400177","JerryGonzalez93",1585,1415,"Thu May 19 12:08:49 +0000 2011",FALSE,"2023-05-10 02:56:15"
"1548422","1656139305524547590","@midwesterneur @SpeakSamuel They don’t count millions who will never show up for asylum hearings as illegals. Those are considered a separate category.",0,"Wed May 10 03:29:14 +0000 2023","302212804","SpeakingBee",1354,239,"Fri May 20 20:06:28 +0000 2011",FALSE,"2023-05-09 20:29:14"
"1548450","1656308260452876292","DeSantis rebukes Mexico's president for interfering in Florida politics, says AMLO should be ""cracking down on the cartels running his country.""
DeSantis is likely to sign his sweeping bill to protect Americans from the CEOs who hire illegal migrants.
https://t.co/ZfRlKg2yUo",8,"Wed May 10 14:40:36 +0000 2023","266800454","NeilMunroDC",10170,1989,"Tue Mar 15 20:59:09 +0000 2011",FALSE,"2023-05-10 07:40:36"
"1548521","1652063686411055104","@CNN Wait you are a self proclaimed sanctuary city, are you saying you don’t want to provide sanctuary.",0,"Fri Apr 28 21:34:11 +0000 2023","816059965144039424","rjwood48",83,120,"Mon Jan 02 23:13:52 +0000 2017",FALSE,"2023-04-28 14:34:11"
"1548554","1650162641149517824","There are 703,890 #DACA recipients from 200+ countries as of 31 July 2018

Spain
Greece
Romania
Barbados
Czech Republic
Fiji
Hungary
Antigua And Barbuda
Tanzania
New Zealand
Macedonia
Bulgaria
Switzerland
Algeria
Denmark

#Immigration
#QuikTake qt-daca-019 by #borderObserver",3,"Sun Apr 23 15:40:06 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 08:40:06"
"1548557","1650157593292095494","Number of #DACA recipients (as of June 2019) 660,880
MPI 2019 estimates or immediately eligible* population 1,322,000

Interactive Map
LINK https://t.co/rxkaavEEDO

* Estimate before Trump Admin Sept 2017 Termination

#DACA #Immigration
#quikTake qt-daca-018 by #borderObserver https://t.co/9FzCePq920",0,"Sun Apr 23 15:20:03 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 08:20:03"
"1548568","1656029975697342474","The Humanitarian crisis at the border must stop!
Refugees face unsanitary conditions child slavery sex trafficking fentanyl
The White House doesn’t care.
Call your reps tell them to vote yes on 
#VoteYesHR2

Call (202) 224-3121 for the U.S. House switchboard operator.
Thank you",0,"Tue May 09 20:14:48 +0000 2023","1293615639576416262","JamesMarcello6",1275,99,"Wed Aug 12 18:29:55 +0000 2020",FALSE,"2023-05-09 13:14:48"
"1548587","1656307938502516737","#BREAKING Multiple CBP sources confirm that all agents in the Rio Grande Valley sector (including specialty units) have been pulled from the field to assist with transport and processing.

There are currently more than 7,500 migrants in custody in the RGV waiting to be processed. 

📸 from yesterday",498,"Wed May 10 14:39:19 +0000 2023","41694302","AliBradleyTV",67837,6087,"Thu May 21 22:42:13 +0000 2009",FALSE,"2023-05-10 07:39:19"
"1548664","1650142488357662723","#DACA Population Data Summaries - 31 Aug 2018

Border States

200,150 California 
115,290 Texas
26,100 Arizona
6,250 New Mexico

347,890 total border states (~49.75%)
--
699,350 - Grand Total

#Immigration
#quikTake qt-daca-016 by #borderObserver",0,"Sun Apr 23 14:20:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 07:20:02"
"1548665","1650132422967558151","#DACA Population Data Summaries - Aug 2018

350 Hawaii
90 Puerto Rico
50 Alaska
40 Virgin Islands
20 Guam

Less than 10 for each
Mariana Islands
Micronesia
Armed Forces Americas, Pacific, Africa, Canada, Europe, Middle East

#Immigration
#quikTake qt-daca-015 by #borderObserver",0,"Sun Apr 23 13:40:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 06:40:02"
"1548666","1650127389865791496","TOP 4 Statistical Areas for #DACA Recipients - Aug 2018

88,350 Los Angeles-Long Beach-Anaheim, CA
46,470 New York-Newark-Jersey City, NY-NJ-PA
37,810 Dallas-Fort Worth-Arlington, TX
35,380 Chicago-Naperville-Elgin, IL-IN-WI

#Immigration
#quikTake qt-daca-014 by #borderObserver",0,"Sun Apr 23 13:20:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 06:20:02"
"1548667","1650117342481842178","TOP 8 States with #DACA Recipients - Aug 2018

200,150 California
115,290 Texas

37,130 Illinois
32,000 New York

27,140 Florida
26,100 Arizona

25,560 North Carolina
22,180 Georgia

~700,000 recipients from 200+ countries

#Immigration
#quikTake qt-daca-013 by #borderObserver",0,"Sun Apr 23 12:40:06 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 05:40:06"
"1548668","1650112289339588608","#DACA Population Data Summaries - 31 Aug 2018

~700,000 recipients from 200+ countries of birth

state(.)gov recognizes independent states: 195
United Nations member states: 193

#Immigration
#quikTake qt-daca-012 by #borderObserver",0,"Sun Apr 23 12:20:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 05:20:02"
"1548671","1650102220543733760","By % Top Countries #DACA Recipients Aug 2018

699,350 from 200+ countries

79.8% Mexico 558,050
3.8% El Salvador 26,520
2.6% Guatemala 18,140
2.4% Honduras 16,660

1.02% Peru 7,160
1.01% South Korea 7,090
0.08% Brazil 5,750

#Immigration
#quikTake qt-daca-011 by #borderObserver",0,"Sun Apr 23 11:40:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 04:40:01"
"1548680","1656136318974562304","@RepDonaldsPress @WhiteHouse @PressSec LIES
US immigration law 1952 (communist era laws)
INA 208 makes it very clear that you don't have to apply for asylum at a port of entry, and you can apply even if you entered illegally.",0,"Wed May 10 03:17:22 +0000 2023","4042869442","loveamericatoom",116,534,"Mon Oct 26 01:16:37 +0000 2015",FALSE,"2023-05-09 20:17:22"
"1548722","1656307367020228609","FACT CHECK: Viral Video Claims To Show Migrants Attempting To Storm US-Mexico Border via @DailyCaller https://t.co/Xb1Kq0biZG",0,"Wed May 10 14:37:03 +0000 2023","312149882","Chris_1791",70648,32821,"Mon Jun 06 17:20:55 +0000 2011",FALSE,"2023-05-10 07:37:03"
"1548796","1650097187383066625","TOP 8 Countries with #DACA Recipients - Aug 2018

Mexico 558,050
El Salvador 26,520
Guatemala 18,140
Honduras 16,660

Peru 7,160
Korea, South 7,090
Brazil 5,750
Ecuador 5,340

~700,000 recipients from 200+ countries

#Immigration
#quikTake qt-daca-010 by #borderObserver",0,"Sun Apr 23 11:20:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-23 04:20:01"
